Date,Price
12/3/2014,1665.142857
12/4/2014,1677.242661
12/5/2014,1638.217021
12/6/2014,1683.576233
12/7/2014,1552.798387
12/8/2014,1552.579741
12/9/2014,1558.74538
12/10/2014,1485.157428
12/11/2014,1494.946
12/12/2014,1405.683333
12/13/2014,1329.872396
12/14/2014,1333.153543
12/15/2014,1380.120614
12/16/2014,1335.01636
12/17/2014,1374.302789
12/18/2014,1313.343023
12/19/2014,1268.92
12/20/2014,1287.519824
12/21/2014,1189.113139
12/22/2014,1237.10978
12/23/2014,1243.480084
12/24/2014,1197.834356
12/25/2014,1050.196185
12/26/2014,1128.085239
12/27/2014,1120.019956
12/28/2014,1111.720339
12/29/2014,1088.789264
12/30/2014,1094.526205
12/31/2014,1106.240535
1/1/2015,1075.977597
1/2/2015,981.1344196
1/3/2015,1000.132883
1/4/2015,969.8037037
1/5/2015,1074.085317
1/6/2015,1052.108818
1/7/2015,1057.441774
1/8/2015,1041.534323
1/9/2015,995.3274854
1/10/2015,905.8969555
1/11/2015,944.9794521
1/12/2015,982.7898148
1/13/2015,968.3085714
1/14/2015,1012.495951
1/15/2015,960.8544699
1/16/2015,956.9233645
1/17/2015,952.8635438
1/18/2015,853.9013158
1/19/2015,939.0469925
1/20/2015,912.164
1/21/2015,930.0230326
1/22/2015,895.6193416
1/23/2015,914.6687631
1/24/2015,916.5757576
1/25/2015,807.788
1/26/2015,778.8936877
1/27/2015,812.4349594
1/28/2015,929.223092
1/29/2015,863.6716418
1/30/2015,861.3327239
1/31/2015,937.0936073
2/1/2015,760
2/2/2015,848.039924
2/3/2015,862.9826087
2/4/2015,849.4183267
2/5/2015,847.7377495
2/6/2015,839.3747698
2/7/2015,835.2967146
2/8/2015,719.692953
2/9/2015,836.5601504
2/10/2015,819.0254902
2/11/2015,817.6628352
2/12/2015,812.9146341
2/13/2015,802.8846154
2/14/2015,733.1855037
2/15/2015,694.3105802
2/16/2015,795.5364892
2/17/2015,697.4333333
2/18/2015,815.9289883
2/19/2015,776.9353448
2/20/2015,781.1611002
2/21/2015,791.0252101
2/22/2015,714.5461255
2/23/2015,792.3762376
2/24/2015,771.4010989
2/25/2015,786.7223265
2/26/2015,769.6003717
2/27/2015,757.68591
2/28/2015,778.9170507
3/1/2015,669.2063197
3/2/2015,761.553719
3/3/2015,759.0815451
3/4/2015,765.7248062
3/5/2015,796.9075342
3/6/2015,919.4592593
3/7/2015,794.6027397
3/8/2015,649.0662021
3/9/2015,744.8169557
3/10/2015,767.7769231
3/11/2015,770.9747292
3/12/2015,757.5966543
3/13/2015,747.2662835
3/14/2015,656.3528037
3/15/2015,669.9063545
3/16/2015,736.4842301
3/17/2015,776.4650735
3/18/2015,753.1762523
3/19/2015,742.7121495
3/20/2015,729.1570577
3/21/2015,744.6517857
3/22/2015,646.8790036
3/23/2015,723.8158915
3/24/2015,732.672381
3/25/2015,729.7151394
3/26/2015,737.0228261
3/27/2015,688.1719057
3/28/2015,739.4060847
3/29/2015,647.2673913
3/30/2015,684.4170306
3/31/2015,705.6585903
4/1/2015,690.4115139
4/2/2015,607.078759
4/3/2015,607.8458647
4/4/2015,688.3204301
4/5/2015,582.6441281
4/6/2015,680.1830986
4/7/2015,678.6086957
4/8/2015,555.3176972
4/9/2015,653.6231061
4/10/2015,651.8378906
4/11/2015,599.6363636
4/12/2015,573.9713262
4/13/2015,682.7357294
4/14/2015,546.4262735
4/15/2015,575.9217002
4/16/2015,715.4908676
4/17/2015,645.7208835
4/18/2015,678.178337
4/19/2015,560.6807692
4/20/2015,681.0578704
4/21/2015,678.4601064
4/22/2015,658.5169492
4/23/2015,660.7579618
4/24/2015,637.0107296
4/25/2015,651.3004808
4/26/2015,586.6893617
4/27/2015,646.8796681
4/28/2015,670.7761194
4/29/2015,677.2366864
4/30/2015,618.5012658
5/1/2015,572.7984085
5/2/2015,697.4350797
5/3/2015,599.7807018
5/4/2015,677.2962025
5/5/2015,713.8093995
5/6/2015,710.1806723
5/7/2015,738.8607889
5/8/2015,697.8470067
5/9/2015,632.5595855
5/10/2015,629.1423358
5/11/2015,732.2038627
5/12/2015,720.9613734
5/13/2015,764.9936575
5/14/2015,719.1609808
5/15/2015,708.472043
5/16/2015,706.4545455
5/17/2015,656.4087302
5/18/2015,716.22103
5/19/2015,719.8110599
5/20/2015,687.9826087
5/21/2015,732.1798715
5/22/2015,697.8849558
5/23/2015,741.4107143
5/24/2015,673.0765957
5/25/2015,728.4854586
5/26/2015,751.1788793
5/27/2015,733.5136842
5/28/2015,730.3839662
5/29/2015,711.6271552
5/30/2015,733.6563981
5/31/2015,692.0894737
6/1/2015,748.1389474
6/2/2015,772.8223235
6/3/2015,752.8248032
6/4/2015,763.0377734
6/5/2015,761.4316406
6/6/2015,773.3927039
6/7/2015,670.5543071
6/8/2015,766.258
6/9/2015,800.0333988
6/10/2015,818.1417476
6/11/2015,783.096
6/12/2015,793.6610169
6/13/2015,758.091623
6/14/2015,719.8277154
6/15/2015,794.7444219
6/16/2015,824.2382813
6/17/2015,803.0584795
6/18/2015,828.6811024
6/19/2015,822.5946502
6/20/2015,834.2909483
6/21/2015,760.323741
6/22/2015,852.8695652
6/23/2015,832.7795276
6/24/2015,810.4416342
6/25/2015,811.8167331
6/26/2015,812.0214592
6/27/2015,830.2662037
6/28/2015,762.2773109
6/29/2015,828.639839
6/30/2015,838.5296804
7/1/2015,832.6599598
7/2/2015,856.6380753
7/3/2015,838.3260437
7/4/2015,850.0021505
7/5/2015,767.1407942
7/6/2015,832.9463602
7/7/2015,851.2136929
7/8/2015,872.4373673
7/9/2015,830.6616702
7/10/2015,845.4490644
7/11/2015,798.3421053
7/12/2015,765.505618
7/13/2015,824.3284823
7/14/2015,841.1893004
7/15/2015,847.2427617
7/16/2015,835.0811404
7/17/2015,876.7465116
7/18/2015,768.659375
7/19/2015,750.0941176
7/20/2015,841.6919918
7/21/2015,852.7252747
7/22/2015,856.3929273
7/23/2015,833.1464968
7/24/2015,822.6997579
7/25/2015,849.4047059
7/26/2015,801.4765957
7/27/2015,858.0893246
7/28/2015,853.435518
7/29/2015,860.9898167
7/30/2015,849.4533898
7/31/2015,911.3554502
8/1/2015,908.8535469
8/2/2015,792.9928058
8/3/2015,866.7053045
8/4/2015,835.626
8/5/2015,843.7563353
8/6/2015,841.7077535
8/7/2015,844.544898
8/8/2015,817.8844221
8/9/2015,744.6052632
8/10/2015,821.6478873
8/11/2015,855.2914046
8/12/2015,859.4435798
8/13/2015,801.6076759
8/14/2015,777.9115479
8/15/2015,777.620438
8/16/2015,761.597786
8/17/2015,846.1955193
8/18/2015,865.111336
8/19/2015,863.8134921
8/20/2015,858.6748466
8/21/2015,848.8148893
8/22/2015,854.9040767
8/23/2015,754.5357143
8/24/2015,824.5146067
8/25/2015,851.5218295
8/26/2015,858.4586466
8/27/2015,793.6315789
8/28/2015,748.8130841
8/29/2015,827.0145349
8/30/2015,794.2946429
8/31/2015,843.16
9/1/2015,881.0635965
9/2/2015,774.2242991
9/3/2015,854.3167702
9/4/2015,854.7255717
9/5/2015,809.1763006
9/6/2015,773.7677903
9/7/2015,878.3934426
9/8/2015,871.6516393
9/9/2015,874.9108527
9/10/2015,877.7684631
9/11/2015,875.3535565
9/12/2015,822.3866667
9/13/2015,803.9584906
9/14/2015,872.3205418
9/15/2015,875.027027
9/16/2015,878.9941748
9/17/2015,866.0526316
9/18/2015,839.9230769
9/19/2015,910.8695652
9/20/2015,761.3859649
9/21/2015,804.2331155
9/22/2015,863.0924025
9/23/2015,864.7459677
9/24/2015,776.1543624
9/25/2015,865.1785714
9/26/2015,872.918552
9/27/2015,835.4599156
9/28/2015,862.4781659
9/29/2015,873.639413
9/30/2015,899.255079
10/1/2015,888.120614
10/2/2015,807.3055556
10/3/2015,916.8109244
10/4/2015,861.8428094
10/5/2015,916.6825397
10/6/2015,909.898374
10/7/2015,932.8164436
10/8/2015,895.2706612
10/9/2015,910.141573
10/10/2015,857.3037975
10/11/2015,840.8929889
10/12/2015,915.3906582
10/13/2015,953.1226611
10/14/2015,910.2409867
10/15/2015,908.2246521
10/16/2015,918.9104167
10/17/2015,942.5977273
10/18/2015,845.8560886
10/19/2015,915.8094218
10/20/2015,941.2396313
10/21/2015,966.3517241
10/22/2015,833.9090909
10/23/2015,806.6356589
10/24/2015,871.066474
10/25/2015,847.3140496
10/26/2015,915.0897155
10/27/2015,954.3791469
10/28/2015,952.4268537
10/29/2015,932.1839323
10/30/2015,950.2488889
10/31/2015,1007.322857
11/1/2015,865.1217712
11/2/2015,933.6933333
11/3/2015,949.6340956
11/4/2015,968.8921569
11/5/2015,924.6694915
11/6/2015,998.6575342
11/7/2015,1006.857471
11/8/2015,915.2695313
11/9/2015,1011.010799
11/10/2015,948.9805556
11/11/2015,1081.3625
11/12/2015,1136.496774
11/13/2015,1068.787342
11/14/2015,981.766129
11/15/2015,954.7908745
11/16/2015,1048.482328
11/17/2015,1081.865828
11/18/2015,1086.088296
11/19/2015,1058.457426
11/20/2015,1060.224359
11/21/2015,1067.728477
11/22/2015,986.2087912
11/23/2015,1061.0409
11/24/2015,1079.877378
11/25/2015,1063.853234
11/26/2015,1041.701271
11/27/2015,1058.124236
11/28/2015,1050.745283
11/29/2015,959.7782258
11/30/2015,1014.802247
12/1/2015,1004.245243
12/2/2015,1007.218992
12/3/2015,1064.483333
12/4/2015,1000.792261
12/5/2015,1039.395928
12/6/2015,896.3953488
12/7/2015,988.1656315
12/8/2015,994.7687747
12/9/2015,970.7353497
12/10/2015,947.3001949
12/11/2015,951.836
12/12/2015,904.5889724
12/13/2015,832.7208481
12/14/2015,925.7793522
12/15/2015,947.2635983
12/16/2015,969.5711207
12/17/2015,956.1766055
12/18/2015,920.1584821
12/19/2015,881.9803063
12/20/2015,796.225256
12/21/2015,871.5487078
12/22/2015,876.9211045
12/23/2015,923.3458333
12/24/2015,807.8914286
12/25/2015,753.037037
12/26/2015,865.4238579
12/27/2015,832.5541667
12/28/2015,880.5139186
12/29/2015,856.8839104
12/30/2015,888.0022124
12/31/2015,918.4987952
